_c0
2024-10-10 14:24:46.144711,31.666666666666668
2024-10-10 14:24:46.262124,30.571428571428573
2024-10-10 14:24:46.400023,30.833333333333332
2024-10-10 14:24:46.525068,28.0
2024-10-10 14:24:46.647859,31.0
2024-10-10 14:24:46.765969,29.666666666666668
2024-10-10 14:24:46.889190,30.857142857142858
2024-10-10 14:24:47.012587,31.166666666666668
2024-10-10 14:24:47.146730,31.142857142857142
2024-10-10 14:24:47.293871,30.5
2024-10-10 14:24:47.439540,31.625
2024-10-10 14:24:47.581288,29.666666666666668
2024-10-10 14:24:47.743643,29.25
2024-10-10 14:24:47.874627,29.142857142857142
2024-10-10 14:24:48.030058,29.8
2024-10-10 14:24:48.175033,28.666666666666668
2024-10-10 14:24:48.324968,25.2
2024-10-10 14:24:48.470188,28.333333333333332
2024-10-10 14:24:48.592958,30.285714285714285
2024-10-10 14:24:48.716320,30.75
2024-10-10 14:24:48.836466,28.571428571428573
2024-10-10 14:24:48.962196,28.2
2024-10-10 14:24:49.074776,29.0
2024-10-10 14:24:49.190245,30.0
2024-10-10 14:24:49.327330,28.142857142857142
2024-10-10 14:24:49.448647,26.857142857142858
2024-10-10 14:24:49.559518,28.285714285714285
2024-10-10 14:24:49.693961,29.2
2024-10-10 14:24:49.834908,28.6
2024-10-10 14:24:49.980507,24.833333333333332
2024-10-10 14:24:50.126996,28.5
2024-10-10 14:24:50.258360,29.75
2024-10-10 14:24:50.399313,29.714285714285715
2024-10-10 14:24:50.516465,29.2
2024-10-10 14:24:50.651259,30.833333333333332
2024-10-10 14:24:50.773410,29.428571428571427
2024-10-10 14:24:50.880776,23.857142857142858
2024-10-10 14:24:51.014576,26.142857142857142
2024-10-10 14:24:51.152157,27.166666666666668
2024-10-10 14:24:51.274192,27.714285714285715
2024-10-10 14:24:51.407078,25.857142857142858
2024-10-10 14:24:51.552190,26.428571428571427
2024-10-10 14:24:51.697916,26.857142857142858
2024-10-10 14:24:51.843229,26.333333333333332
