_c0
2024-10-10 14:26:03.547700,24.5
2024-10-10 14:26:03.690990,21.0
2024-10-10 14:26:03.830859,23.571428571428573
2024-10-10 14:26:03.981552,25.0
2024-10-10 14:26:04.108825,23.75
2024-10-10 14:26:04.260749,25.625
2024-10-10 14:26:04.393580,26.0
2024-10-10 14:26:04.542671,27.125
2024-10-10 14:26:04.669944,28.25
2024-10-10 14:26:04.803456,24.375
2024-10-10 14:26:04.929485,24.75
2024-10-10 14:26:05.063783,26.25
2024-10-10 14:26:05.191436,27.625
2024-10-10 14:26:05.327727,25.25
2024-10-10 14:26:05.451293,28.125
2024-10-10 14:26:05.583004,30.125
2024-10-10 14:26:05.705817,32.125
2024-10-10 14:26:05.847443,32.875
2024-10-10 14:26:05.977580,31.75
2024-10-10 14:26:06.118037,30.75
2024-10-10 14:26:06.270090,30.75
2024-10-10 14:26:06.415744,31.125
2024-10-10 14:26:06.547060,30.5
2024-10-10 14:26:06.662403,28.75
2024-10-10 14:26:06.795749,30.125
2024-10-10 14:26:06.939610,31.0
2024-10-10 14:26:07.063784,31.25
2024-10-10 14:26:07.173179,32.625
2024-10-10 14:26:07.307371,31.25
2024-10-10 14:26:07.452244,30.125
2024-10-10 14:26:07.579292,31.0
2024-10-10 14:26:07.688147,30.875
2024-10-10 14:26:07.825125,32.125
2024-10-10 14:26:07.973787,34.125
2024-10-10 14:26:08.097828,35.42857142857143
2024-10-10 14:26:08.230874,34.125
2024-10-10 14:26:08.381771,35.125
2024-10-10 14:26:08.526796,35.125
2024-10-10 14:26:08.668403,34.0
2024-10-10 14:26:08.806409,33.125
2024-10-10 14:26:08.963455,27.75
2024-10-10 14:26:09.096812,29.625
2024-10-10 14:26:09.221187,28.5
2024-10-10 14:26:09.358037,30.0
2024-10-10 14:25:04.215575,14.5
2024-10-10 14:25:04.344683,14.625
2024-10-10 14:25:04.478900,13.571428571428571
2024-10-10 14:25:04.625083,15.25
2024-10-10 14:25:04.774301,15.625
2024-10-10 14:25:04.895867,13.875
2024-10-10 14:25:05.029922,11.75
2024-10-10 14:25:05.177392,14.375
2024-10-10 14:25:05.325611,16.625
2024-10-10 14:25:05.442908,16.625
2024-10-10 14:25:05.576198,14.875
2024-10-10 14:25:05.728298,14.5
2024-10-10 14:25:05.873281,14.75
2024-10-10 14:25:06.023095,14.0
2024-10-10 14:25:06.172156,15.25
2024-10-10 14:25:06.297237,18.428571428571427
2024-10-10 14:25:06.405233,18.857142857142858
2024-10-10 14:25:06.546045,17.0
2024-10-10 14:25:06.688410,18.5
2024-10-10 14:25:06.838262,19.625
2024-10-10 14:25:06.957329,13.625
2024-10-10 14:25:07.094825,12.875
2024-10-10 14:25:07.239843,12.625
2024-10-10 14:25:07.386304,13.375
2024-10-10 14:25:07.533313,13.25
2024-10-10 14:25:07.654520,15.25
2024-10-10 14:25:07.786862,13.0
2024-10-10 14:25:07.908857,12.375
2024-10-10 14:25:08.043215,13.5
2024-10-10 14:25:08.188369,15.125
2024-10-10 14:25:08.339106,15.25
2024-10-10 14:25:08.472737,15.125
2024-10-10 14:25:08.613332,16.125
2024-10-10 14:25:08.758919,17.125
2024-10-10 14:25:08.909430,16.625
2024-10-10 14:25:09.053640,16.5
2024-10-10 14:25:09.199370,16.375
2024-10-10 14:25:09.351003,18.125
2024-10-10 14:25:09.487480,18.75
2024-10-10 14:25:09.635625,18.625
