_c0
2024-10-10 14:25:33.708272,33.125
2024-10-10 14:25:33.848299,33.125
2024-10-10 14:25:33.987739,33.875
2024-10-10 14:25:34.136262,34.125
2024-10-10 14:25:34.279315,33.857142857142854
2024-10-10 14:25:34.429324,29.625
2024-10-10 14:25:34.550470,30.375
2024-10-10 14:25:34.671988,28.625
2024-10-10 14:25:34.807761,27.625
2024-10-10 14:25:34.952111,29.428571428571427
2024-10-10 14:25:35.097832,29.25
2024-10-10 14:25:35.230165,28.625
2024-10-10 14:25:35.367291,27.875
2024-10-10 14:25:35.507864,26.5
2024-10-10 14:25:35.653413,28.5
2024-10-10 14:25:35.806054,31.0
2024-10-10 14:25:35.938862,31.25
2024-10-10 14:25:36.066749,31.0
2024-10-10 14:25:36.203547,28.75
2024-10-10 14:25:36.339381,26.571428571428573
2024-10-10 14:25:36.479982,28.5
2024-10-10 14:25:36.628345,29.375
2024-10-10 14:25:36.773722,29.125
2024-10-10 14:25:36.910528,29.625
2024-10-10 14:25:37.058951,30.625
2024-10-10 14:25:37.200857,30.625
2024-10-10 14:25:37.351283,30.5
2024-10-10 14:25:37.474759,31.0
2024-10-10 14:25:37.610212,31.125
2024-10-10 14:25:37.755681,30.5
2024-10-10 14:25:37.907648,30.625
2024-10-10 14:25:38.053574,31.0
2024-10-10 14:25:38.204979,29.625
2024-10-10 14:25:38.327312,30.0
2024-10-10 14:25:38.461290,30.0
2024-10-10 14:25:38.588197,30.5
2024-10-10 14:25:38.725110,30.25
2024-10-10 14:25:38.873539,30.5
2024-10-10 14:25:39.020176,30.625
2024-10-10 14:25:39.142876,30.428571428571427
2024-10-10 14:25:39.278912,30.375
2024-10-10 14:25:28.335451,33.125
2024-10-10 14:25:28.478938,32.625
2024-10-10 14:25:28.630565,30.75
2024-10-10 14:25:28.778844,27.25
2024-10-10 14:25:28.925003,29.875
2024-10-10 14:25:29.048113,30.875
2024-10-10 14:25:29.180003,32.125
2024-10-10 14:25:29.326681,31.625
2024-10-10 14:25:29.450111,30.625
2024-10-10 14:25:29.584488,30.5
2024-10-10 14:25:29.725266,30.75
2024-10-10 14:25:29.873055,32.5
2024-10-10 14:25:30.017584,31.714285714285715
2024-10-10 14:25:30.165339,30.0
2024-10-10 14:25:30.311223,30.25
2024-10-10 14:25:30.427980,31.875
2024-10-10 14:25:30.555851,32.5
2024-10-10 14:25:30.691427,33.25
2024-10-10 14:25:30.849420,30.125
2024-10-10 14:25:30.984945,31.5
2024-10-10 14:25:31.108340,30.5
2024-10-10 14:25:31.243766,29.75
2024-10-10 14:25:31.366834,32.125
2024-10-10 14:25:31.500049,31.125
2024-10-10 14:25:31.649038,31.0
2024-10-10 14:25:31.792979,29.235294117647058
2024-10-10 14:25:31.940242,28.5
2024-10-10 14:25:32.084405,31.125
2024-10-10 14:25:32.201351,32.125
2024-10-10 14:25:32.334699,32.125
2024-10-10 14:25:32.481691,30.375
2024-10-10 14:25:32.604272,31.125
2024-10-10 14:25:32.732445,30.428571428571427
2024-10-10 14:25:32.864873,31.375
2024-10-10 14:25:32.998665,31.875
2024-10-10 14:25:33.138918,33.0
2024-10-10 14:25:33.283622,33.25
2024-10-10 14:25:33.423217,32.5
2024-10-10 14:25:33.562344,33.0
2024-10-10 14:27:27.919439,17.318181818181817
2024-10-10 14:27:28.061734,14.0
2024-10-10 14:27:28.208645,17.142857142857142
2024-10-10 14:27:28.354154,16.85
2024-10-10 14:27:28.482699,17.217391304347824
2024-10-10 14:27:28.614774,15.238095238095237
2024-10-10 14:27:28.746329,14.095238095238095
2024-10-10 14:27:28.861351,15.052631578947368
